call_id,call_satisfaction_grade,call_response_time
8282,3,ACCEPTABLE
8283,2,SHORT
8284,4,EXCESSIVE
8285,6,EXCESSIVE
8286,2,ACCEPTABLE
8287,8,SHORT
8288,6,ACCEPTABLE
8289,5,EXCESSIVE
8290,9,ACCEPTABLE
8291,4,SHORT
8292,8,EXCESSIVE
8293,3,ACCEPTABLE
8294,9,EXCESSIVE
8295,5,EXCESSIVE
8296,2,SHORT
8297,2,SHORT
8298,9,SHORT
8299,5,EXCESSIVE
8300,2,EXCESSIVE
8301,5,ACCEPTABLE
8302,6,SHORT
8303,6,SHORT
8304,3,SHORT
8305,1,SHORT
8306,7,EXCESSIVE
8307,1,SHORT
8308,6,SHORT
8309,4,EXCESSIVE
8310,5,ACCEPTABLE
8311,5,ACCEPTABLE
8312,1,ACCEPTABLE
8313,1,ACCEPTABLE
8314,7,EXCESSIVE
8315,3,ACCEPTABLE
8316,1,SHORT
8317,2,SHORT
8318,4,SHORT
8319,4,SHORT
8320,1,ACCEPTABLE
8321,8,EXCESSIVE
8322,8,EXCESSIVE
8323,3,EXCESSIVE
8324,5,ACCEPTABLE
8325,5,ACCEPTABLE
8326,8,ACCEPTABLE
8327,7,ACCEPTABLE
8328,5,EXCESSIVE
8329,9,EXCESSIVE
8330,7,ACCEPTABLE
8331,1,ACCEPTABLE
8332,8,ACCEPTABLE
8333,4,EXCESSIVE
8334,4,ACCEPTABLE
8335,7,EXCESSIVE
8336,1,SHORT
8337,4,SHORT
8338,5,SHORT
8339,1,ACCEPTABLE
8340,8,EXCESSIVE
8341,9,ACCEPTABLE
8342,3,ACCEPTABLE
8343,9,EXCESSIVE
8344,6,ACCEPTABLE
8345,3,EXCESSIVE
8346,7,EXCESSIVE
8347,2,SHORT
8348,5,SHORT
8349,6,SHORT
8350,1,SHORT
8351,1,EXCESSIVE
8352,4,ACCEPTABLE
8353,2,SHORT
8354,7,ACCEPTABLE
8355,2,EXCESSIVE
8356,3,EXCESSIVE
8357,3,ACCEPTABLE
8358,2,EXCESSIVE
8359,9,EXCESSIVE
8360,4,ACCEPTABLE
8361,5,ACCEPTABLE
8362,1,ACCEPTABLE
8363,1,ACCEPTABLE
8364,5,SHORT
8365,1,EXCESSIVE
8366,2,ACCEPTABLE
8367,4,ACCEPTABLE
8368,1,ACCEPTABLE
8369,6,EXCESSIVE
8370,7,EXCESSIVE
8371,6,EXCESSIVE
8372,2,EXCESSIVE
8373,9,ACCEPTABLE
8374,4,SHORT
8375,2,ACCEPTABLE
8376,9,EXCESSIVE
8377,5,ACCEPTABLE
8378,8,ACCEPTABLE
8379,9,ACCEPTABLE
8380,3,ACCEPTABLE
8381,8,ACCEPTABLE
8382,1,EXCESSIVE
8383,6,ACCEPTABLE
8384,4,ACCEPTABLE
8385,3,ACCEPTABLE
8386,1,EXCESSIVE
8387,5,SHORT
8388,9,EXCESSIVE
8389,2,ACCEPTABLE
8390,6,ACCEPTABLE
8391,5,SHORT
8392,1,EXCESSIVE
8393,3,SHORT
8394,2,ACCEPTABLE
8395,7,EXCESSIVE
8396,3,EXCESSIVE
8397,5,SHORT
8398,4,SHORT
8399,6,SHORT
8400,1,SHORT
8401,7,SHORT
8402,5,SHORT
8403,8,SHORT
8404,1,SHORT
8405,4,ACCEPTABLE
8406,2,SHORT
8407,4,EXCESSIVE
8408,9,ACCEPTABLE
8409,9,EXCESSIVE
8410,5,ACCEPTABLE
8411,4,ACCEPTABLE
8412,4,EXCESSIVE
8413,2,SHORT
8414,6,EXCESSIVE
8415,1,SHORT
8416,4,ACCEPTABLE
8417,2,EXCESSIVE
8418,5,ACCEPTABLE
8419,7,SHORT
8420,8,ACCEPTABLE
8421,7,SHORT
8422,7,ACCEPTABLE
8423,6,ACCEPTABLE
8424,5,SHORT
8425,5,ACCEPTABLE
8426,8,EXCESSIVE
8427,2,SHORT
8428,1,ACCEPTABLE
8429,5,ACCEPTABLE
8430,9,ACCEPTABLE
8431,5,ACCEPTABLE
8432,5,ACCEPTABLE
8433,9,EXCESSIVE
8434,1,ACCEPTABLE
8435,3,SHORT
8436,3,EXCESSIVE
8437,7,EXCESSIVE
8438,5,SHORT
8439,5,EXCESSIVE
8440,6,ACCEPTABLE
8441,2,EXCESSIVE
8442,1,ACCEPTABLE
8443,7,ACCEPTABLE
8444,1,EXCESSIVE
8445,5,EXCESSIVE
8446,9,EXCESSIVE
8447,2,EXCESSIVE
8448,1,ACCEPTABLE
8449,5,EXCESSIVE
8450,7,EXCESSIVE
8451,9,SHORT
8452,7,EXCESSIVE
8453,5,SHORT
8454,7,SHORT
8455,7,EXCESSIVE
8456,4,SHORT
8457,4,EXCESSIVE
8458,4,EXCESSIVE
8459,6,EXCESSIVE
8460,3,SHORT
8461,1,SHORT
8462,3,EXCESSIVE
8463,4,ACCEPTABLE
8464,1,SHORT
8465,3,ACCEPTABLE
8466,2,SHORT
8467,1,EXCESSIVE
8468,5,SHORT
8469,9,ACCEPTABLE
8470,9,EXCESSIVE
8471,4,EXCESSIVE
8472,6,EXCESSIVE
8473,7,SHORT
8474,4,ACCEPTABLE
8475,3,EXCESSIVE
8476,1,SHORT
8477,8,SHORT
8478,3,SHORT
8479,6,SHORT
8480,3,EXCESSIVE
8481,5,SHORT
8482,3,EXCESSIVE
8483,4,ACCEPTABLE
8484,5,ACCEPTABLE
8485,8,ACCEPTABLE
8486,3,ACCEPTABLE
8487,9,ACCEPTABLE
8488,1,EXCESSIVE
8489,5,EXCESSIVE
8490,4,EXCESSIVE
8491,7,SHORT
8492,1,SHORT
8493,1,ACCEPTABLE
8494,3,ACCEPTABLE
8495,1,EXCESSIVE
8496,3,ACCEPTABLE
8497,7,EXCESSIVE
8498,7,EXCESSIVE
8499,7,ACCEPTABLE
8500,3,SHORT
8501,4,SHORT
8502,8,ACCEPTABLE
8503,6,ACCEPTABLE
8504,8,ACCEPTABLE
8505,3,ACCEPTABLE
8506,2,ACCEPTABLE
8507,3,EXCESSIVE
8508,7,ACCEPTABLE
8509,8,ACCEPTABLE
8510,3,SHORT
8511,6,ACCEPTABLE
8512,9,ACCEPTABLE
8513,2,SHORT
8514,8,EXCESSIVE
8515,4,ACCEPTABLE
8516,5,ACCEPTABLE
8517,8,SHORT
8518,6,SHORT
8519,3,SHORT
8520,4,ACCEPTABLE
8521,4,SHORT
8522,3,SHORT
8523,8,SHORT
8524,3,EXCESSIVE
8525,1,EXCESSIVE
8526,3,ACCEPTABLE
8527,9,SHORT
8528,3,EXCESSIVE
8529,2,EXCESSIVE
8530,2,EXCESSIVE
8531,7,EXCESSIVE
8532,7,ACCEPTABLE
8533,3,ACCEPTABLE
8534,8,SHORT
8535,8,ACCEPTABLE
8536,2,SHORT
8537,9,EXCESSIVE
8538,2,EXCESSIVE
8539,4,ACCEPTABLE
8540,3,EXCESSIVE
8541,8,ACCEPTABLE
8542,7,SHORT
8543,5,ACCEPTABLE
8544,9,EXCESSIVE
8545,8,SHORT
8546,8,EXCESSIVE
8547,7,ACCEPTABLE
8548,6,EXCESSIVE
8549,3,SHORT
8550,1,EXCESSIVE
8551,3,EXCESSIVE
8552,3,SHORT
8553,9,ACCEPTABLE
8554,8,ACCEPTABLE
8555,2,EXCESSIVE
8556,4,ACCEPTABLE
8557,1,SHORT
8558,3,EXCESSIVE
8559,1,ACCEPTABLE
8560,9,SHORT
8561,4,SHORT
8562,8,EXCESSIVE
8563,4,EXCESSIVE
8564,9,ACCEPTABLE
8565,8,SHORT
8566,6,EXCESSIVE
8567,9,ACCEPTABLE
8568,1,EXCESSIVE
8569,1,SHORT
8570,7,SHORT
8571,1,EXCESSIVE
8572,8,EXCESSIVE
8573,8,ACCEPTABLE
8574,5,SHORT
8575,4,ACCEPTABLE
8576,3,EXCESSIVE
8577,7,ACCEPTABLE
8578,6,SHORT
8579,1,SHORT
8580,6,EXCESSIVE
8581,4,ACCEPTABLE
8582,2,EXCESSIVE
8583,1,EXCESSIVE
8584,3,SHORT
8585,1,ACCEPTABLE
8586,7,ACCEPTABLE
8587,7,SHORT
8588,7,SHORT
8589,2,SHORT
8590,3,SHORT
8591,2,SHORT
8592,6,ACCEPTABLE
8593,4,EXCESSIVE
8594,4,ACCEPTABLE
8595,7,ACCEPTABLE
8596,8,ACCEPTABLE
8597,2,ACCEPTABLE
8598,5,EXCESSIVE
8599,9,ACCEPTABLE
8600,8,ACCEPTABLE
8601,5,SHORT
8602,9,SHORT
8603,1,ACCEPTABLE
8604,9,ACCEPTABLE
8605,2,SHORT
8606,3,EXCESSIVE
8607,5,SHORT
8608,8,SHORT
8609,4,EXCESSIVE
8610,4,ACCEPTABLE
8611,8,ACCEPTABLE
8612,8,SHORT
8613,2,EXCESSIVE
8614,1,ACCEPTABLE
8615,7,ACCEPTABLE
8616,4,SHORT
8617,5,SHORT
8618,8,EXCESSIVE
8619,6,ACCEPTABLE
8620,2,SHORT
8621,4,SHORT
8622,7,EXCESSIVE
8623,4,SHORT
8624,8,SHORT
8625,8,SHORT
8626,2,ACCEPTABLE
8627,3,SHORT
8628,2,EXCESSIVE
8629,2,SHORT
8630,3,EXCESSIVE
8631,3,EXCESSIVE
8632,5,SHORT
8633,9,SHORT
8634,5,EXCESSIVE
8635,7,ACCEPTABLE
8636,6,SHORT
8637,5,SHORT
8638,9,ACCEPTABLE
8639,6,ACCEPTABLE
8640,8,EXCESSIVE
8641,6,EXCESSIVE
8642,7,EXCESSIVE
8643,9,SHORT
8644,9,ACCEPTABLE
8645,7,ACCEPTABLE
8646,5,SHORT
8647,3,ACCEPTABLE
8648,2,SHORT
8649,7,SHORT
8650,2,ACCEPTABLE
8651,9,EXCESSIVE
8652,1,ACCEPTABLE
8653,5,EXCESSIVE
8654,7,EXCESSIVE
8655,4,SHORT
8656,3,EXCESSIVE
8657,9,SHORT
8658,2,ACCEPTABLE
8659,4,SHORT
8660,9,SHORT
8661,2,EXCESSIVE
8662,5,ACCEPTABLE
8663,3,SHORT
8664,4,SHORT
8665,6,EXCESSIVE
8666,1,ACCEPTABLE
8667,2,EXCESSIVE
8668,9,SHORT
8669,9,ACCEPTABLE
8670,3,EXCESSIVE
8671,2,ACCEPTABLE
8672,3,SHORT
8673,8,SHORT
8674,9,ACCEPTABLE
8675,5,SHORT
8676,5,ACCEPTABLE
8677,7,EXCESSIVE
8678,7,EXCESSIVE
8679,9,EXCESSIVE
8680,1,ACCEPTABLE
8681,2,SHORT
8682,1,ACCEPTABLE
8683,3,EXCESSIVE
8684,5,EXCESSIVE
8685,6,ACCEPTABLE
8686,4,ACCEPTABLE
8687,4,ACCEPTABLE
8688,4,SHORT
8689,2,ACCEPTABLE
8690,7,SHORT
8691,9,SHORT
8692,6,EXCESSIVE
8693,5,ACCEPTABLE
8694,1,SHORT
8695,2,SHORT
8696,9,ACCEPTABLE
8697,9,ACCEPTABLE
8698,1,ACCEPTABLE
8699,5,ACCEPTABLE
8700,5,SHORT
8701,8,ACCEPTABLE
8702,8,SHORT
8703,7,SHORT
8704,4,ACCEPTABLE
8705,8,ACCEPTABLE
8706,6,SHORT
8707,9,EXCESSIVE
8708,4,SHORT
8709,9,SHORT
8710,7,SHORT
8711,3,ACCEPTABLE
8712,3,EXCESSIVE
8713,6,EXCESSIVE
8714,2,ACCEPTABLE
8715,8,SHORT
8716,9,ACCEPTABLE
8717,3,ACCEPTABLE
8718,6,ACCEPTABLE
8719,6,EXCESSIVE
8720,4,SHORT
8721,1,SHORT
8722,3,SHORT
8723,9,SHORT
8724,2,SHORT
8725,9,SHORT
8726,3,EXCESSIVE
8727,9,EXCESSIVE
8728,6,SHORT
8729,5,ACCEPTABLE
8730,6,ACCEPTABLE
8731,6,EXCESSIVE
8732,8,EXCESSIVE
8733,5,EXCESSIVE
8734,1,EXCESSIVE
8735,1,EXCESSIVE
8736,6,SHORT
8737,6,EXCESSIVE
8738,2,ACCEPTABLE
8739,2,SHORT
8740,6,ACCEPTABLE
8741,6,SHORT
8742,9,ACCEPTABLE
8743,3,ACCEPTABLE
8744,1,EXCESSIVE
8745,8,SHORT
8746,4,EXCESSIVE
8747,5,ACCEPTABLE
8748,9,SHORT
8749,2,ACCEPTABLE
8750,4,EXCESSIVE
8751,4,EXCESSIVE
8752,9,ACCEPTABLE
8753,3,EXCESSIVE
8754,1,SHORT
8755,5,SHORT
8756,1,EXCESSIVE
8757,4,SHORT
8758,6,ACCEPTABLE
8759,1,EXCESSIVE
8760,4,EXCESSIVE
8761,1,ACCEPTABLE
8762,7,EXCESSIVE
8763,8,SHORT
8764,9,SHORT
8765,4,ACCEPTABLE
8766,9,EXCESSIVE
8767,6,ACCEPTABLE
8768,2,EXCESSIVE
8769,7,ACCEPTABLE
8770,7,SHORT
8771,7,ACCEPTABLE
8772,2,EXCESSIVE
8773,7,EXCESSIVE
8774,8,EXCESSIVE
8775,6,ACCEPTABLE
8776,7,EXCESSIVE
8777,2,ACCEPTABLE
8778,1,ACCEPTABLE
8779,2,ACCEPTABLE
8780,1,SHORT
8781,5,SHORT
8782,5,EXCESSIVE
8783,8,EXCESSIVE
8784,7,SHORT
8785,9,SHORT
8786,9,ACCEPTABLE
8787,8,EXCESSIVE
8788,5,EXCESSIVE
8789,6,SHORT
8790,3,EXCESSIVE
8791,9,ACCEPTABLE
8792,9,SHORT
8793,2,SHORT
8794,1,EXCESSIVE
8795,4,ACCEPTABLE
8796,5,SHORT
8797,1,ACCEPTABLE
8798,9,SHORT
8799,7,ACCEPTABLE
8800,3,EXCESSIVE
8801,6,ACCEPTABLE
8802,3,EXCESSIVE
8803,3,SHORT
8804,4,ACCEPTABLE
8805,6,SHORT
8806,4,SHORT
8807,1,SHORT
8808,1,ACCEPTABLE
8809,2,EXCESSIVE
8810,3,EXCESSIVE
8811,1,ACCEPTABLE
8812,2,ACCEPTABLE
8813,3,ACCEPTABLE
8814,1,ACCEPTABLE
8815,8,ACCEPTABLE
8816,7,EXCESSIVE
8817,2,SHORT
8818,9,SHORT
8819,4,SHORT
8820,2,SHORT
8821,7,EXCESSIVE
8822,8,EXCESSIVE
8823,6,EXCESSIVE
8824,8,SHORT
8825,3,SHORT
8826,5,EXCESSIVE
8827,3,EXCESSIVE
8828,2,SHORT
8829,6,SHORT
8830,3,SHORT
8831,7,SHORT
8832,8,ACCEPTABLE
8833,8,EXCESSIVE
8834,6,EXCESSIVE
8835,3,ACCEPTABLE
8836,8,EXCESSIVE
8837,2,EXCESSIVE
8838,7,ACCEPTABLE
8839,2,SHORT
8840,5,EXCESSIVE
8841,7,SHORT
8842,5,ACCEPTABLE
8843,8,EXCESSIVE
8844,6,SHORT
8845,9,ACCEPTABLE
8846,3,EXCESSIVE
8847,5,ACCEPTABLE
8848,2,SHORT
8849,6,EXCESSIVE
8850,5,EXCESSIVE
8851,6,EXCESSIVE
8852,4,ACCEPTABLE
8853,6,SHORT
8854,7,EXCESSIVE
8855,4,EXCESSIVE
8856,7,EXCESSIVE
8857,7,ACCEPTABLE
8858,2,SHORT
8859,1,ACCEPTABLE
8860,4,ACCEPTABLE
8861,3,EXCESSIVE
8862,2,SHORT
8863,6,ACCEPTABLE
8864,5,SHORT
8865,8,SHORT
8866,2,EXCESSIVE
8867,1,EXCESSIVE
8868,7,ACCEPTABLE
8869,6,EXCESSIVE
8870,3,ACCEPTABLE
8871,1,ACCEPTABLE
8872,3,SHORT
8873,8,EXCESSIVE
8874,6,ACCEPTABLE
8875,7,SHORT
8876,6,SHORT
8877,2,ACCEPTABLE
8878,4,EXCESSIVE
8879,1,SHORT
8880,4,ACCEPTABLE
8881,9,SHORT
8882,5,ACCEPTABLE
8883,7,SHORT
8884,9,EXCESSIVE
8885,6,SHORT
8886,3,SHORT
8887,3,EXCESSIVE
8888,9,SHORT
8889,3,SHORT
8890,8,ACCEPTABLE
8891,5,ACCEPTABLE
8892,4,EXCESSIVE
8893,2,EXCESSIVE
8894,6,ACCEPTABLE
8895,1,SHORT
8896,2,ACCEPTABLE
8897,7,SHORT
8898,8,EXCESSIVE
8899,6,ACCEPTABLE
8900,5,ACCEPTABLE
8901,7,ACCEPTABLE
8902,9,SHORT
8903,3,SHORT
8904,4,ACCEPTABLE
8905,7,EXCESSIVE
8906,5,SHORT
8907,4,ACCEPTABLE
8908,6,SHORT
8909,1,ACCEPTABLE
8910,1,EXCESSIVE
8911,8,EXCESSIVE
8912,9,ACCEPTABLE
8913,3,SHORT
8914,2,SHORT
8915,4,SHORT
8916,3,ACCEPTABLE
8917,6,ACCEPTABLE
8918,7,SHORT
8919,3,ACCEPTABLE
8920,6,SHORT
8921,3,ACCEPTABLE
8922,3,ACCEPTABLE
8923,8,SHORT
8924,5,ACCEPTABLE
8925,1,EXCESSIVE
8926,1,EXCESSIVE
8927,6,SHORT
8928,6,ACCEPTABLE
8929,9,EXCESSIVE
8930,5,SHORT
8931,5,SHORT
8932,7,EXCESSIVE
8933,3,EXCESSIVE
8934,8,SHORT
8935,4,SHORT
8936,4,ACCEPTABLE
8937,5,SHORT
8938,6,SHORT
8939,8,SHORT
8940,8,ACCEPTABLE
8941,2,SHORT
8942,9,SHORT
8943,3,EXCESSIVE
8944,9,SHORT
8945,4,ACCEPTABLE
8946,7,SHORT
8947,1,EXCESSIVE
8948,7,SHORT
8949,8,SHORT
8950,3,ACCEPTABLE
8951,7,SHORT
8952,2,ACCEPTABLE
8953,6,SHORT
8954,3,SHORT
8955,2,SHORT
8956,7,EXCESSIVE
8957,3,SHORT
8958,8,ACCEPTABLE
8959,1,EXCESSIVE
8960,3,EXCESSIVE
8961,6,SHORT
8962,4,EXCESSIVE
8963,6,EXCESSIVE
8964,7,SHORT
8965,4,EXCESSIVE
8966,1,ACCEPTABLE
8967,5,SHORT
8968,5,SHORT
8969,3,EXCESSIVE
8970,3,ACCEPTABLE
8971,3,EXCESSIVE
8972,4,EXCESSIVE
8973,5,ACCEPTABLE
8974,4,SHORT
8975,4,SHORT
8976,7,ACCEPTABLE
8977,3,EXCESSIVE
8978,3,EXCESSIVE
8979,3,ACCEPTABLE
8980,7,SHORT
8981,7,EXCESSIVE
8982,4,ACCEPTABLE
8983,6,ACCEPTABLE
8984,7,EXCESSIVE
8985,3,ACCEPTABLE
8986,4,SHORT
8987,3,EXCESSIVE
8988,6,ACCEPTABLE
8989,5,EXCESSIVE
8990,6,EXCESSIVE
8991,4,ACCEPTABLE
8992,8,EXCESSIVE
8993,7,EXCESSIVE
8994,7,EXCESSIVE
8995,1,EXCESSIVE
8996,4,ACCEPTABLE
8997,9,EXCESSIVE
8998,9,ACCEPTABLE
8999,4,SHORT
9000,6,EXCESSIVE
9001,6,SHORT
9002,7,SHORT
9003,7,EXCESSIVE
9004,4,EXCESSIVE
9005,9,ACCEPTABLE
9006,7,EXCESSIVE
9007,8,SHORT
9008,7,SHORT
9009,3,SHORT
9010,3,ACCEPTABLE
9011,9,EXCESSIVE
9012,2,EXCESSIVE
9013,7,SHORT
9014,9,SHORT
9015,1,EXCESSIVE
9016,9,EXCESSIVE
9017,3,EXCESSIVE
9018,5,SHORT
9019,4,SHORT
9020,1,EXCESSIVE
9021,9,ACCEPTABLE
9022,6,EXCESSIVE
9023,3,SHORT
9024,4,SHORT
9025,2,SHORT
9026,1,SHORT
9027,7,EXCESSIVE
9028,7,ACCEPTABLE
9029,7,EXCESSIVE
9030,1,EXCESSIVE
9031,9,EXCESSIVE
9032,5,ACCEPTABLE
9033,4,ACCEPTABLE
9034,8,ACCEPTABLE
9035,8,EXCESSIVE
9036,3,EXCESSIVE
9037,8,ACCEPTABLE
9038,1,ACCEPTABLE
9039,5,SHORT
9040,9,ACCEPTABLE
9041,8,EXCESSIVE
9042,6,SHORT
9043,9,ACCEPTABLE
9044,8,SHORT
9045,9,EXCESSIVE
9046,6,EXCESSIVE
9047,7,SHORT
9048,9,SHORT
9049,9,EXCESSIVE
9050,4,ACCEPTABLE
9051,9,ACCEPTABLE
9052,7,ACCEPTABLE
9053,5,ACCEPTABLE
9054,9,EXCESSIVE
9055,4,SHORT
9056,1,SHORT
9057,2,SHORT
9058,3,SHORT
9059,2,EXCESSIVE
9060,9,EXCESSIVE
9061,2,ACCEPTABLE
9062,2,ACCEPTABLE
9063,2,ACCEPTABLE
9064,1,SHORT
9065,3,ACCEPTABLE
9066,6,ACCEPTABLE
9067,5,ACCEPTABLE
9068,8,EXCESSIVE
9069,4,ACCEPTABLE
9070,4,ACCEPTABLE
9071,4,SHORT
9072,6,ACCEPTABLE
9073,7,SHORT
9074,5,ACCEPTABLE
9075,2,SHORT
9076,7,ACCEPTABLE
9077,4,EXCESSIVE
9078,5,EXCESSIVE
9079,5,ACCEPTABLE
9080,1,ACCEPTABLE
9081,1,ACCEPTABLE
9082,3,SHORT
9083,8,ACCEPTABLE
9084,6,SHORT
9085,1,ACCEPTABLE
9086,6,ACCEPTABLE
9087,3,ACCEPTABLE
9088,7,ACCEPTABLE
9089,7,SHORT
9090,3,SHORT
9091,3,EXCESSIVE
9092,2,SHORT
9093,5,EXCESSIVE
9094,4,ACCEPTABLE
9095,3,SHORT
9096,9,EXCESSIVE
9097,5,EXCESSIVE
9098,7,ACCEPTABLE
9099,2,EXCESSIVE
9100,7,EXCESSIVE
9101,8,SHORT
9102,6,EXCESSIVE
9103,7,EXCESSIVE
9104,4,EXCESSIVE
9105,5,SHORT
9106,6,ACCEPTABLE
9107,4,EXCESSIVE
9108,7,ACCEPTABLE
9109,9,EXCESSIVE
9110,3,EXCESSIVE
9111,6,ACCEPTABLE
9112,7,ACCEPTABLE
9113,6,SHORT
9114,4,ACCEPTABLE
9115,5,ACCEPTABLE
9116,6,ACCEPTABLE
9117,1,SHORT
9118,1,ACCEPTABLE
9119,7,SHORT
9120,7,EXCESSIVE
9121,6,SHORT
9122,9,SHORT
9123,5,ACCEPTABLE
9124,3,SHORT
9125,4,ACCEPTABLE
9126,2,ACCEPTABLE
9127,4,SHORT
9128,3,SHORT
9129,6,SHORT
9130,3,ACCEPTABLE
9131,3,ACCEPTABLE
9132,5,SHORT
9133,1,ACCEPTABLE
9134,2,ACCEPTABLE
9135,2,EXCESSIVE
9136,9,SHORT
9137,4,EXCESSIVE
9138,3,EXCESSIVE
9139,2,ACCEPTABLE
9140,2,ACCEPTABLE
9141,1,ACCEPTABLE
9142,3,EXCESSIVE
9143,1,SHORT
9144,1,EXCESSIVE
9145,7,EXCESSIVE
9146,6,EXCESSIVE
9147,4,ACCEPTABLE
9148,6,EXCESSIVE
9149,4,EXCESSIVE
9150,6,EXCESSIVE
9151,1,ACCEPTABLE
9152,1,SHORT
9153,6,SHORT
9154,8,EXCESSIVE
9155,8,SHORT
9156,9,EXCESSIVE
9157,6,EXCESSIVE
9158,4,ACCEPTABLE
9159,4,EXCESSIVE
9160,5,SHORT
9161,1,SHORT
9162,1,SHORT
9163,7,SHORT
9164,2,ACCEPTABLE
9165,2,EXCESSIVE
9166,9,SHORT
9167,5,ACCEPTABLE
9168,9,SHORT
9169,9,SHORT
9170,5,EXCESSIVE
9171,4,EXCESSIVE
9172,6,EXCESSIVE
9173,6,ACCEPTABLE
9174,6,EXCESSIVE
9175,7,SHORT
9176,2,ACCEPTABLE
9177,3,ACCEPTABLE
9178,2,EXCESSIVE
9179,6,EXCESSIVE
9180,8,EXCESSIVE
9181,1,ACCEPTABLE
9182,2,EXCESSIVE
9183,7,EXCESSIVE
9184,6,ACCEPTABLE
9185,8,EXCESSIVE
9186,8,SHORT
9187,4,SHORT
9188,7,ACCEPTABLE
9189,6,EXCESSIVE
9190,8,SHORT
9191,8,EXCESSIVE
9192,2,SHORT
9193,6,EXCESSIVE
9194,5,SHORT
9195,7,ACCEPTABLE
9196,8,SHORT
9197,8,ACCEPTABLE
9198,9,SHORT
9199,3,EXCESSIVE
9200,7,SHORT
9201,8,ACCEPTABLE
9202,3,ACCEPTABLE
9203,3,ACCEPTABLE
9204,2,EXCESSIVE
9205,4,EXCESSIVE
9206,9,SHORT
9207,7,ACCEPTABLE
9208,1,SHORT
9209,8,ACCEPTABLE
9210,6,ACCEPTABLE
9211,3,SHORT
9212,5,EXCESSIVE
9213,5,EXCESSIVE
9214,7,EXCESSIVE
9215,3,ACCEPTABLE
9216,5,ACCEPTABLE
9217,4,ACCEPTABLE
9218,2,SHORT
9219,6,EXCESSIVE
9220,5,SHORT
9221,7,EXCESSIVE
9222,6,SHORT
9223,7,EXCESSIVE
9224,3,SHORT
9225,4,ACCEPTABLE
9226,2,EXCESSIVE
9227,1,EXCESSIVE
9228,9,SHORT
9229,8,EXCESSIVE
9230,6,SHORT
9231,2,SHORT
9232,7,EXCESSIVE
9233,2,ACCEPTABLE
9234,4,ACCEPTABLE
9235,4,EXCESSIVE
9236,3,EXCESSIVE
9237,2,EXCESSIVE
9238,4,SHORT
9239,8,ACCEPTABLE
9240,9,SHORT
9241,4,SHORT
9242,5,SHORT
9243,5,SHORT
9244,1,SHORT
9245,9,EXCESSIVE
9246,5,ACCEPTABLE
9247,2,EXCESSIVE
9248,8,SHORT
9249,4,EXCESSIVE
9250,5,SHORT
9251,4,ACCEPTABLE
9252,4,SHORT
9253,9,SHORT
9254,4,EXCESSIVE
9255,6,SHORT
9256,9,SHORT
9257,2,SHORT
9258,8,EXCESSIVE
9259,3,ACCEPTABLE
9260,2,SHORT
9261,1,ACCEPTABLE
9262,3,EXCESSIVE
9263,5,ACCEPTABLE
9264,7,ACCEPTABLE
9265,3,SHORT
9266,3,SHORT
9267,2,EXCESSIVE
9268,2,SHORT
9269,8,EXCESSIVE
9270,4,SHORT
9271,2,ACCEPTABLE
9272,9,ACCEPTABLE
9273,4,EXCESSIVE
9274,4,EXCESSIVE
9275,3,SHORT
9276,3,SHORT
9277,8,ACCEPTABLE
9278,9,SHORT
9279,6,EXCESSIVE
9280,2,ACCEPTABLE
9281,9,EXCESSIVE
9282,3,SHORT
9283,6,EXCESSIVE
9284,4,EXCESSIVE
9285,8,ACCEPTABLE
9286,5,SHORT
9287,6,EXCESSIVE
9288,7,ACCEPTABLE
9289,8,EXCESSIVE
9290,2,ACCEPTABLE
9291,9,EXCESSIVE
9292,2,SHORT
9293,1,EXCESSIVE
9294,8,EXCESSIVE
9295,2,SHORT
9296,3,EXCESSIVE
9297,7,EXCESSIVE
9298,7,EXCESSIVE
9299,6,SHORT
9300,9,EXCESSIVE
9301,5,EXCESSIVE
9302,4,SHORT
9303,6,ACCEPTABLE
9304,5,ACCEPTABLE
9305,5,EXCESSIVE
9306,6,EXCESSIVE
9307,8,SHORT
9308,8,ACCEPTABLE
9309,1,ACCEPTABLE
9310,9,SHORT
9311,6,SHORT
9312,3,ACCEPTABLE
9313,5,EXCESSIVE
9314,7,SHORT
9315,8,ACCEPTABLE
9316,8,SHORT
9317,4,ACCEPTABLE
9318,1,SHORT
9319,1,SHORT
9320,2,EXCESSIVE
9321,4,SHORT
9322,5,SHORT
9323,4,EXCESSIVE
9324,8,ACCEPTABLE
9325,4,ACCEPTABLE
9326,6,EXCESSIVE
9327,4,EXCESSIVE
9328,3,EXCESSIVE
9329,4,SHORT
9330,6,ACCEPTABLE
9331,6,EXCESSIVE
9332,4,ACCEPTABLE
9333,1,SHORT
9334,7,ACCEPTABLE
9335,7,EXCESSIVE
9336,7,EXCESSIVE
9337,3,EXCESSIVE
9338,4,SHORT
9339,7,EXCESSIVE
9340,2,EXCESSIVE
9341,9,EXCESSIVE
9342,1,EXCESSIVE
9343,5,EXCESSIVE
9344,9,ACCEPTABLE
9345,5,EXCESSIVE
9346,5,SHORT
9347,8,EXCESSIVE
9348,1,ACCEPTABLE
9349,8,SHORT
9350,5,ACCEPTABLE
9351,5,SHORT
9352,5,ACCEPTABLE
9353,4,EXCESSIVE
9354,8,EXCESSIVE
9355,5,EXCESSIVE
9356,3,EXCESSIVE
