call_id,client_id,dept_id,tele_id,salary,date,call_satisfaction_grade,call_response_time
1744,458,DEPT_MAIN,98,1000,621,4,EXCESSIVE
1745,156,DEPT_SUPPORT,237,1000,84,1,ACCEPTABLE
1746,1099,DEPT_SALES,149,1200,136,1,ACCEPTABLE
1747,247,DEPT_SUPPORT,207,1000,159,1,ACCEPTABLE
1748,1110,DEPT_CANCEL,27,900,478,2,EXCESSIVE
1749,370,DEPT_CANCEL,107,1200,359,2,ACCEPTABLE
1750,1159,DEPT_SALES,182,900,390,8,EXCESSIVE
1751,1160,DEPT_SUPPORT,154,1200,141,2,ACCEPTABLE
1752,1393,DEPT_SUPPORT,82,1000,654,7,ACCEPTABLE
1753,1406,DEPT_MAIN,240,1200,530,1,ACCEPTABLE
1754,838,DEPT_SUPPORT,144,1200,395,7,SHORT
1755,1099,DEPT_SALES,96,1000,664,3,EXCESSIVE
1756,1190,DEPT_SALES,153,1000,97,8,EXCESSIVE
1757,1474,DEPT_SUPPORT,164,1000,517,5,SHORT
1758,1146,DEPT_CANCEL,97,1000,700,9,ACCEPTABLE
1759,827,DEPT_SALES,96,1000,567,1,SHORT
1760,27,DEPT_SUPPORT,58,1200,389,7,ACCEPTABLE
1761,711,DEPT_SUPPORT,170,1000,363,2,SHORT
1762,814,DEPT_CANCEL,220,1000,19,2,ACCEPTABLE
1763,1340,DEPT_SALES,121,900,375,9,SHORT
1764,1442,DEPT_SUPPORT,246,1000,165,5,SHORT
1765,886,DEPT_MAIN,177,1000,117,4,ACCEPTABLE
1766,1415,DEPT_SUPPORT,138,1200,542,6,EXCESSIVE
1767,300,DEPT_CANCEL,89,1200,181,3,ACCEPTABLE
1768,875,DEPT_MAIN,124,1200,175,4,EXCESSIVE
1769,1264,DEPT_SUPPORT,214,1000,627,3,ACCEPTABLE
1770,592,DEPT_MAIN,161,1000,159,3,SHORT
1771,431,DEPT_MAIN,39,1000,191,8,ACCEPTABLE
1772,1029,DEPT_SUPPORT,191,900,326,9,EXCESSIVE
1773,585,DEPT_SUPPORT,156,1000,289,9,EXCESSIVE
1774,377,DEPT_SALES,129,1000,104,3,ACCEPTABLE
1775,453,DEPT_SUPPORT,184,1200,509,2,ACCEPTABLE
1776,1444,DEPT_SALES,46,900,349,5,ACCEPTABLE
1777,189,DEPT_MAIN,172,1200,153,2,SHORT
1778,418,DEPT_SALES,99,1200,550,7,ACCEPTABLE
1779,486,DEPT_CANCEL,119,900,707,1,SHORT
1780,910,DEPT_SALES,240,1200,514,3,EXCESSIVE
1781,944,DEPT_CANCEL,120,1200,102,4,EXCESSIVE
1782,9,DEPT_SUPPORT,201,1000,713,8,ACCEPTABLE
1783,1276,DEPT_SALES,142,1200,439,8,EXCESSIVE
1784,1138,DEPT_MAIN,48,1000,162,8,EXCESSIVE
1785,54,DEPT_MAIN,115,900,91,3,EXCESSIVE
1786,718,DEPT_SALES,31,1000,596,7,EXCESSIVE
1787,349,DEPT_MAIN,31,1000,566,8,ACCEPTABLE
1788,290,DEPT_SUPPORT,63,900,201,6,ACCEPTABLE
1789,701,DEPT_SUPPORT,103,1200,85,5,EXCESSIVE
1790,969,DEPT_CANCEL,183,900,462,7,EXCESSIVE
1791,186,DEPT_CANCEL,34,900,263,4,EXCESSIVE
1792,851,DEPT_MAIN,216,1200,675,8,ACCEPTABLE
1793,621,DEPT_SUPPORT,141,900,361,6,ACCEPTABLE
1794,782,DEPT_CANCEL,180,1200,33,3,EXCESSIVE
1795,1195,DEPT_MAIN,119,900,207,9,EXCESSIVE
1796,677,DEPT_SALES,78,1000,537,1,SHORT
1797,271,DEPT_CANCEL,220,1000,106,5,EXCESSIVE
1798,1450,DEPT_SALES,161,1000,376,8,ACCEPTABLE
1799,588,DEPT_MAIN,185,1200,34,6,EXCESSIVE
1800,936,DEPT_CANCEL,152,1000,369,4,SHORT
1801,965,DEPT_SALES,235,900,659,8,SHORT
1802,818,DEPT_MAIN,128,1200,213,6,SHORT
1803,735,DEPT_CANCEL,240,1200,594,9,SHORT
1804,778,DEPT_SUPPORT,236,1200,277,5,ACCEPTABLE
1805,309,DEPT_CANCEL,31,1000,245,3,ACCEPTABLE
1806,1031,DEPT_SALES,102,900,23,1,SHORT
1807,1490,DEPT_SALES,8,1200,154,5,SHORT
1808,1369,DEPT_SUPPORT,46,900,535,2,ACCEPTABLE
1809,286,DEPT_SUPPORT,115,900,282,9,ACCEPTABLE
1810,1210,DEPT_MAIN,158,1000,40,9,EXCESSIVE
1811,1004,DEPT_SALES,186,900,611,4,EXCESSIVE
1812,1021,DEPT_CANCEL,126,1000,708,3,ACCEPTABLE
1813,225,DEPT_SALES,133,1000,719,7,EXCESSIVE
1814,459,DEPT_SALES,169,1200,379,3,ACCEPTABLE
1815,872,DEPT_CANCEL,16,1200,184,4,SHORT
1816,925,DEPT_SALES,93,900,674,9,EXCESSIVE
1817,714,DEPT_SALES,77,1000,114,1,SHORT
1818,823,DEPT_SUPPORT,203,900,323,4,EXCESSIVE
1819,54,DEPT_CANCEL,89,1200,407,3,EXCESSIVE
1820,265,DEPT_CANCEL,93,900,58,1,SHORT
1821,1030,DEPT_MAIN,238,900,251,7,EXCESSIVE
1822,476,DEPT_SUPPORT,23,900,606,3,ACCEPTABLE
1823,958,DEPT_CANCEL,144,1200,521,6,SHORT
1824,938,DEPT_SUPPORT,191,900,675,3,EXCESSIVE
1825,403,DEPT_CANCEL,130,1000,698,3,ACCEPTABLE
1826,879,DEPT_CANCEL,131,1200,413,6,ACCEPTABLE
1827,67,DEPT_SALES,74,1200,559,8,SHORT
1828,1358,DEPT_SUPPORT,153,1000,437,5,EXCESSIVE
1829,1332,DEPT_SALES,51,1200,475,2,ACCEPTABLE
1830,899,DEPT_SALES,89,1200,11,1,SHORT
1831,996,DEPT_MAIN,101,1000,449,3,EXCESSIVE
1832,1223,DEPT_SALES,136,1200,589,2,ACCEPTABLE
1833,425,DEPT_SUPPORT,31,1000,553,8,SHORT
1834,87,DEPT_MAIN,193,1200,711,6,EXCESSIVE
1835,396,DEPT_SALES,192,1000,109,5,EXCESSIVE
1836,1432,DEPT_CANCEL,208,900,672,7,SHORT
1837,522,DEPT_MAIN,241,1200,347,9,SHORT
1838,318,DEPT_SUPPORT,90,1200,699,7,EXCESSIVE
1839,290,DEPT_MAIN,123,1000,490,2,SHORT
1840,1228,DEPT_SUPPORT,119,900,600,2,ACCEPTABLE
1841,975,DEPT_SUPPORT,94,900,106,6,EXCESSIVE
1842,497,DEPT_MAIN,54,900,139,4,ACCEPTABLE
1843,1098,DEPT_SALES,14,900,642,1,SHORT
1844,1459,DEPT_CANCEL,22,900,291,4,SHORT
1845,407,DEPT_SUPPORT,77,1000,249,6,ACCEPTABLE
1846,795,DEPT_CANCEL,44,1200,609,5,SHORT
1847,466,DEPT_SUPPORT,188,900,381,1,ACCEPTABLE
1848,357,DEPT_MAIN,22,900,26,1,EXCESSIVE
1849,815,DEPT_CANCEL,214,1000,138,2,ACCEPTABLE
1850,1222,DEPT_SUPPORT,56,1200,60,8,SHORT
1851,241,DEPT_SUPPORT,28,1000,404,4,ACCEPTABLE
1852,1233,DEPT_MAIN,149,1200,223,9,ACCEPTABLE
1853,1241,DEPT_SALES,86,1000,419,3,ACCEPTABLE
1854,1049,DEPT_CANCEL,189,1000,523,1,EXCESSIVE
1855,401,DEPT_CANCEL,164,1000,116,8,EXCESSIVE
1856,814,DEPT_SALES,91,900,686,8,SHORT
1857,1183,DEPT_MAIN,166,900,407,9,ACCEPTABLE
1858,214,DEPT_SALES,49,1200,273,3,EXCESSIVE
1859,78,DEPT_MAIN,67,1000,562,5,SHORT
1860,917,DEPT_SUPPORT,158,1000,240,4,SHORT
1861,881,DEPT_CANCEL,88,1200,122,2,ACCEPTABLE
1862,882,DEPT_SUPPORT,169,1200,22,7,ACCEPTABLE
1863,232,DEPT_SALES,58,1200,100,7,SHORT
1864,512,DEPT_MAIN,100,1000,288,4,ACCEPTABLE
1865,100,DEPT_MAIN,132,900,296,8,SHORT
1866,737,DEPT_SALES,52,1000,534,9,ACCEPTABLE
1867,676,DEPT_CANCEL,26,1000,604,9,EXCESSIVE
1868,1139,DEPT_MAIN,213,1000,497,4,ACCEPTABLE
1869,554,DEPT_MAIN,97,1000,450,9,EXCESSIVE
1870,18,DEPT_MAIN,21,900,686,7,SHORT
1871,271,DEPT_MAIN,219,1000,115,8,SHORT
1872,977,DEPT_SALES,44,1200,621,6,EXCESSIVE
1873,94,DEPT_CANCEL,85,900,654,5,SHORT
1874,268,DEPT_MAIN,173,1000,550,1,ACCEPTABLE
1875,1185,DEPT_SUPPORT,123,1000,611,1,SHORT
1876,1036,DEPT_MAIN,129,1000,54,6,SHORT
1877,792,DEPT_SUPPORT,111,900,410,5,EXCESSIVE
1878,1021,DEPT_SALES,220,1000,480,4,ACCEPTABLE
1879,1016,DEPT_CANCEL,222,1200,35,7,ACCEPTABLE
1880,376,DEPT_MAIN,102,900,222,2,SHORT
1881,1466,DEPT_SUPPORT,37,1200,582,5,ACCEPTABLE
1882,1480,DEPT_MAIN,248,1000,218,9,SHORT
1883,1484,DEPT_CANCEL,250,900,256,4,SHORT
1884,479,DEPT_SUPPORT,23,900,57,9,SHORT
1885,1399,DEPT_CANCEL,204,1200,406,2,SHORT
1886,1406,DEPT_SUPPORT,46,900,154,1,ACCEPTABLE
1887,351,DEPT_SALES,113,1200,456,6,EXCESSIVE
1888,278,DEPT_SALES,29,1200,60,3,ACCEPTABLE
1889,1304,DEPT_MAIN,153,1000,370,2,ACCEPTABLE
1890,876,DEPT_CANCEL,189,1000,624,6,ACCEPTABLE
1891,1487,DEPT_MAIN,247,1200,594,2,ACCEPTABLE
1892,527,DEPT_SUPPORT,169,1200,126,2,SHORT
1893,709,DEPT_SUPPORT,36,1000,314,5,SHORT
1894,463,DEPT_MAIN,50,900,495,9,ACCEPTABLE
1895,1203,DEPT_CANCEL,182,900,18,1,ACCEPTABLE
1896,126,DEPT_CANCEL,101,1000,364,8,ACCEPTABLE
1897,603,DEPT_SALES,41,900,497,8,SHORT
1898,1180,DEPT_SUPPORT,185,1200,454,3,SHORT
1899,1377,DEPT_MAIN,170,1000,632,7,SHORT
1900,900,DEPT_MAIN,15,1200,161,4,EXCESSIVE
1901,468,DEPT_SUPPORT,203,900,347,9,EXCESSIVE
1902,506,DEPT_CANCEL,30,1200,705,8,EXCESSIVE
1903,614,DEPT_CANCEL,100,1000,720,4,SHORT
1904,1445,DEPT_MAIN,235,900,702,7,EXCESSIVE
1905,117,DEPT_CANCEL,233,1000,609,4,EXCESSIVE
1906,583,DEPT_MAIN,105,1000,67,8,ACCEPTABLE
1907,1324,DEPT_SUPPORT,219,1000,593,5,EXCESSIVE
1908,445,DEPT_MAIN,100,1000,6,2,SHORT
1909,1054,DEPT_CANCEL,54,900,225,8,SHORT
1910,833,DEPT_SUPPORT,134,900,468,1,SHORT
1911,1092,DEPT_CANCEL,78,1000,186,2,EXCESSIVE
1912,477,DEPT_MAIN,175,1000,320,5,SHORT
1913,798,DEPT_MAIN,147,1200,54,2,EXCESSIVE
1914,941,DEPT_CANCEL,179,1200,690,3,SHORT
1915,996,DEPT_SUPPORT,114,1000,116,6,SHORT
1916,610,DEPT_SALES,167,1200,464,4,SHORT
1917,948,DEPT_SUPPORT,246,1000,254,1,SHORT
1918,673,DEPT_SALES,203,900,460,5,SHORT
1919,1438,DEPT_MAIN,214,1000,273,4,ACCEPTABLE
1920,248,DEPT_CANCEL,182,900,83,5,EXCESSIVE
1921,699,DEPT_SUPPORT,80,1000,609,9,SHORT
1922,576,DEPT_CANCEL,218,1000,239,7,EXCESSIVE
1923,889,DEPT_CANCEL,30,1200,78,2,ACCEPTABLE
1924,1494,DEPT_SALES,197,1200,161,5,SHORT
1925,1423,DEPT_SUPPORT,239,1000,515,7,ACCEPTABLE
1926,966,DEPT_MAIN,186,900,635,5,SHORT
1927,1244,DEPT_SUPPORT,174,1200,472,2,ACCEPTABLE
1928,1352,DEPT_CANCEL,216,1200,618,2,EXCESSIVE
1929,1434,DEPT_SALES,210,900,358,4,EXCESSIVE
1930,1038,DEPT_MAIN,154,1200,683,4,SHORT
1931,1309,DEPT_CANCEL,195,1000,57,7,ACCEPTABLE
1932,229,DEPT_SALES,47,900,706,9,SHORT
1933,1386,DEPT_SUPPORT,31,1000,107,7,SHORT
1934,970,DEPT_SALES,133,1000,290,5,SHORT
1935,1083,DEPT_SUPPORT,243,900,512,7,SHORT
1936,255,DEPT_CANCEL,109,1200,604,7,SHORT
1937,1133,DEPT_CANCEL,61,900,277,4,SHORT
1938,344,DEPT_SALES,203,900,515,9,EXCESSIVE
1939,924,DEPT_CANCEL,85,900,116,8,ACCEPTABLE
1940,1367,DEPT_SUPPORT,21,900,634,4,EXCESSIVE
1941,11,DEPT_CANCEL,155,1000,203,4,ACCEPTABLE
1942,965,DEPT_MAIN,36,1000,4,1,EXCESSIVE
1943,1495,DEPT_MAIN,36,1000,327,4,ACCEPTABLE
1944,283,DEPT_MAIN,112,1000,403,1,EXCESSIVE
1945,1397,DEPT_CANCEL,193,1200,278,1,ACCEPTABLE
1946,1001,DEPT_CANCEL,236,1200,443,9,SHORT
1947,167,DEPT_SALES,98,1000,666,4,SHORT
1948,208,DEPT_SUPPORT,25,900,181,2,ACCEPTABLE
1949,317,DEPT_MAIN,95,1000,331,2,EXCESSIVE
1950,1469,DEPT_MAIN,70,1200,300,9,ACCEPTABLE
1951,1271,DEPT_MAIN,229,1000,478,3,SHORT
1952,762,DEPT_CANCEL,170,1000,208,1,EXCESSIVE
1953,1187,DEPT_SUPPORT,222,1200,196,7,SHORT
1954,326,DEPT_SALES,45,1000,426,5,EXCESSIVE
1955,974,DEPT_SUPPORT,190,900,625,9,ACCEPTABLE
1956,1371,DEPT_CANCEL,101,1000,700,9,SHORT
1957,206,DEPT_CANCEL,91,900,314,4,ACCEPTABLE
1958,844,DEPT_SALES,129,1000,289,7,EXCESSIVE
1959,152,DEPT_MAIN,230,900,236,8,SHORT
1960,1328,DEPT_MAIN,147,1200,621,4,ACCEPTABLE
1961,224,DEPT_SUPPORT,204,1200,280,9,ACCEPTABLE
1962,6,DEPT_MAIN,103,1200,48,2,ACCEPTABLE
1963,42,DEPT_SALES,100,1000,82,2,ACCEPTABLE
1964,1398,DEPT_CANCEL,221,1200,634,1,ACCEPTABLE
1965,202,DEPT_CANCEL,121,900,26,8,EXCESSIVE
1966,9,DEPT_SALES,41,900,533,2,ACCEPTABLE
1967,1480,DEPT_MAIN,48,1000,657,8,SHORT
1968,940,DEPT_SUPPORT,94,900,392,1,SHORT
1969,542,DEPT_CANCEL,93,900,328,4,ACCEPTABLE
1970,632,DEPT_SALES,81,1000,209,7,EXCESSIVE
1971,1139,DEPT_SUPPORT,127,1200,185,9,SHORT
1972,868,DEPT_MAIN,39,1000,510,4,EXCESSIVE
1973,132,DEPT_MAIN,143,900,404,6,ACCEPTABLE
1974,1029,DEPT_CANCEL,54,900,581,1,SHORT
1975,876,DEPT_MAIN,43,1000,260,6,SHORT
1976,1444,DEPT_SUPPORT,46,900,642,6,SHORT
1977,276,DEPT_SUPPORT,57,1000,595,5,EXCESSIVE
1978,1343,DEPT_SUPPORT,126,1000,135,5,EXCESSIVE
1979,1383,DEPT_MAIN,196,1000,135,5,SHORT
1980,293,DEPT_SUPPORT,228,900,298,7,ACCEPTABLE
1981,233,DEPT_SUPPORT,193,1200,548,6,ACCEPTABLE
1982,1098,DEPT_CANCEL,226,1200,294,7,ACCEPTABLE
1983,697,DEPT_SUPPORT,42,900,34,4,ACCEPTABLE
1984,599,DEPT_CANCEL,71,1000,497,8,ACCEPTABLE
1985,358,DEPT_MAIN,52,1000,400,2,EXCESSIVE
1986,1243,DEPT_MAIN,138,1200,244,2,ACCEPTABLE
1987,862,DEPT_MAIN,14,900,530,4,ACCEPTABLE
1988,227,DEPT_CANCEL,147,1200,119,8,SHORT
1989,1233,DEPT_SALES,77,1000,527,7,SHORT
1990,822,DEPT_MAIN,148,900,234,1,SHORT
1991,1495,DEPT_CANCEL,172,1200,380,2,SHORT
1992,309,DEPT_CANCEL,61,900,7,5,ACCEPTABLE
1993,788,DEPT_MAIN,11,1000,498,2,EXCESSIVE
1994,1426,DEPT_CANCEL,71,1000,350,5,ACCEPTABLE
1995,535,DEPT_MAIN,111,900,554,5,SHORT
1996,1027,DEPT_CANCEL,50,900,201,6,SHORT
1997,1352,DEPT_MAIN,167,1200,193,7,ACCEPTABLE
1998,990,DEPT_CANCEL,163,1200,302,2,SHORT
1999,859,DEPT_SALES,89,1200,110,7,SHORT
2000,820,DEPT_MAIN,213,1000,309,8,SHORT
2001,909,DEPT_MAIN,61,900,21,8,ACCEPTABLE
2002,629,DEPT_MAIN,232,900,390,7,SHORT
2003,4,DEPT_CANCEL,13,1000,128,1,EXCESSIVE
2004,1153,DEPT_SALES,72,1200,63,8,EXCESSIVE
2005,1473,DEPT_SALES,153,1000,206,9,ACCEPTABLE
2006,703,DEPT_SUPPORT,250,900,678,8,SHORT
2007,1222,DEPT_SUPPORT,246,1000,449,7,SHORT
2008,414,DEPT_SALES,204,1200,15,5,ACCEPTABLE
2009,37,DEPT_SALES,219,1000,625,6,EXCESSIVE
2010,1182,DEPT_CANCEL,67,1000,327,3,ACCEPTABLE
2011,1349,DEPT_SALES,240,1200,232,3,ACCEPTABLE
2012,654,DEPT_CANCEL,56,1200,157,1,EXCESSIVE
2013,1005,DEPT_SALES,197,1200,239,2,EXCESSIVE
2014,321,DEPT_CANCEL,11,1000,626,7,ACCEPTABLE
2015,39,DEPT_CANCEL,213,1000,208,6,ACCEPTABLE
2016,1219,DEPT_SUPPORT,177,1000,355,3,SHORT
2017,1149,DEPT_SUPPORT,112,1000,227,8,ACCEPTABLE
2018,869,DEPT_CANCEL,184,1200,454,8,ACCEPTABLE
2019,967,DEPT_CANCEL,74,1200,250,7,ACCEPTABLE
2020,209,DEPT_MAIN,47,900,210,2,ACCEPTABLE
2021,1491,DEPT_SALES,46,900,560,2,SHORT
2022,279,DEPT_SUPPORT,188,900,353,1,EXCESSIVE
2023,479,DEPT_SALES,164,1000,75,8,SHORT
2024,629,DEPT_CANCEL,114,1000,416,6,SHORT
2025,246,DEPT_SUPPORT,49,1200,315,4,EXCESSIVE
2026,511,DEPT_MAIN,219,1000,420,5,SHORT
2027,1403,DEPT_MAIN,121,900,702,2,SHORT
2028,65,DEPT_MAIN,210,900,511,3,EXCESSIVE
2029,529,DEPT_SUPPORT,221,1200,569,5,ACCEPTABLE
2030,465,DEPT_CANCEL,231,1200,409,1,ACCEPTABLE
2031,227,DEPT_SUPPORT,245,900,358,9,ACCEPTABLE
2032,1446,DEPT_SALES,60,1000,65,3,EXCESSIVE
2033,1098,DEPT_SUPPORT,127,1200,393,7,ACCEPTABLE
2034,610,DEPT_CANCEL,6,1000,93,1,EXCESSIVE
2035,401,DEPT_CANCEL,30,1200,209,9,SHORT
2036,1044,DEPT_MAIN,151,1000,178,4,EXCESSIVE
2037,1287,DEPT_SALES,219,1000,523,6,ACCEPTABLE
2038,473,DEPT_CANCEL,127,1200,690,1,SHORT
2039,109,DEPT_SUPPORT,194,1200,25,3,EXCESSIVE
2040,26,DEPT_MAIN,9,1200,316,2,EXCESSIVE
2041,548,DEPT_CANCEL,43,1000,691,4,SHORT
2042,858,DEPT_CANCEL,37,1200,487,5,SHORT
2043,920,DEPT_SUPPORT,217,1200,416,2,ACCEPTABLE
2044,427,DEPT_CANCEL,239,1000,482,5,ACCEPTABLE
2045,516,DEPT_SUPPORT,165,1200,385,5,EXCESSIVE
2046,1007,DEPT_SUPPORT,240,1200,136,1,SHORT
2047,554,DEPT_SALES,5,1200,272,2,SHORT
2048,639,DEPT_SUPPORT,207,1000,118,8,ACCEPTABLE
2049,1112,DEPT_SUPPORT,237,1000,219,3,ACCEPTABLE
2050,841,DEPT_SUPPORT,50,900,378,5,EXCESSIVE
2051,874,DEPT_SUPPORT,144,1200,112,5,EXCESSIVE
2052,1231,DEPT_SALES,248,1000,523,4,EXCESSIVE
2053,1172,DEPT_SUPPORT,204,1200,300,4,EXCESSIVE
2054,1440,DEPT_MAIN,168,1000,684,4,ACCEPTABLE
2055,1174,DEPT_MAIN,152,1000,229,4,ACCEPTABLE
2056,51,DEPT_CANCEL,16,1200,71,9,SHORT
2057,1474,DEPT_MAIN,194,1200,268,6,ACCEPTABLE
2058,520,DEPT_SUPPORT,148,900,564,3,EXCESSIVE
2059,1305,DEPT_CANCEL,223,900,86,2,ACCEPTABLE
2060,1282,DEPT_MAIN,1,1200,477,3,ACCEPTABLE
2061,778,DEPT_MAIN,78,1000,640,5,SHORT
2062,262,DEPT_MAIN,235,900,197,3,EXCESSIVE
2063,808,DEPT_SALES,113,1200,77,8,ACCEPTABLE
2064,231,DEPT_SUPPORT,241,1200,128,7,ACCEPTABLE
2065,774,DEPT_SUPPORT,137,900,456,3,EXCESSIVE
2066,1161,DEPT_MAIN,54,900,83,5,SHORT
2067,911,DEPT_SALES,210,900,218,2,SHORT
2068,1364,DEPT_CANCEL,208,900,628,5,EXCESSIVE
2069,839,DEPT_SUPPORT,53,1000,357,2,ACCEPTABLE
2070,294,DEPT_MAIN,51,1200,672,5,SHORT
2071,663,DEPT_SUPPORT,152,1000,528,7,SHORT
2072,980,DEPT_MAIN,148,900,453,6,EXCESSIVE
2073,735,DEPT_SUPPORT,249,1200,264,7,ACCEPTABLE
2074,1491,DEPT_CANCEL,104,1000,585,5,ACCEPTABLE
2075,908,DEPT_SUPPORT,114,1000,604,5,ACCEPTABLE
2076,1493,DEPT_CANCEL,213,1000,675,4,EXCESSIVE
2077,240,DEPT_CANCEL,62,1000,42,8,ACCEPTABLE
2078,1050,DEPT_MAIN,164,1000,575,4,SHORT
2079,1159,DEPT_SALES,70,1200,612,3,ACCEPTABLE
2080,1117,DEPT_MAIN,41,900,142,9,ACCEPTABLE
2081,1397,DEPT_SALES,188,900,25,6,EXCESSIVE
2082,358,DEPT_SALES,32,900,299,4,ACCEPTABLE
2083,544,DEPT_SALES,230,900,213,8,ACCEPTABLE
2084,1269,DEPT_MAIN,190,900,466,5,SHORT
2085,949,DEPT_SUPPORT,29,1200,523,4,EXCESSIVE
2086,1427,DEPT_SUPPORT,229,1000,193,7,SHORT
2087,27,DEPT_SUPPORT,115,900,347,7,SHORT
2088,4,DEPT_SALES,51,1200,490,5,EXCESSIVE
2089,793,DEPT_CANCEL,13,1000,31,9,SHORT
2090,1063,DEPT_CANCEL,188,900,156,3,ACCEPTABLE
2091,84,DEPT_SUPPORT,109,1200,714,4,SHORT
2092,478,DEPT_SUPPORT,163,1200,67,6,ACCEPTABLE
2093,1210,DEPT_SUPPORT,47,900,336,8,EXCESSIVE
2094,538,DEPT_CANCEL,221,1200,466,8,ACCEPTABLE
2095,615,DEPT_SALES,66,1000,163,1,EXCESSIVE
2096,827,DEPT_CANCEL,137,900,152,8,EXCESSIVE
2097,13,DEPT_CANCEL,223,900,118,9,SHORT
2098,54,DEPT_CANCEL,200,1000,698,5,ACCEPTABLE
2099,342,DEPT_SALES,237,1000,392,5,EXCESSIVE
2100,1222,DEPT_SALES,167,1200,239,3,ACCEPTABLE
2101,677,DEPT_CANCEL,133,1000,233,4,EXCESSIVE
2102,284,DEPT_SUPPORT,19,1200,232,9,SHORT
2103,445,DEPT_SALES,51,1200,650,5,ACCEPTABLE
2104,187,DEPT_SUPPORT,106,1000,674,4,SHORT
2105,669,DEPT_MAIN,60,1000,156,3,EXCESSIVE
2106,528,DEPT_MAIN,14,900,489,4,ACCEPTABLE
2107,1417,DEPT_CANCEL,148,900,477,2,SHORT
2108,412,DEPT_CANCEL,159,900,326,9,ACCEPTABLE
2109,897,DEPT_SUPPORT,103,1200,570,7,SHORT
2110,91,DEPT_MAIN,15,1200,359,3,ACCEPTABLE
2111,1387,DEPT_SALES,160,1200,556,7,ACCEPTABLE
2112,522,DEPT_SALES,41,900,122,8,EXCESSIVE
2113,304,DEPT_SALES,141,900,36,3,EXCESSIVE
2114,17,DEPT_SALES,243,900,653,6,ACCEPTABLE
2115,892,DEPT_SUPPORT,224,900,509,1,ACCEPTABLE
2116,1100,DEPT_MAIN,224,900,689,6,ACCEPTABLE
2117,1125,DEPT_SALES,210,900,463,9,SHORT
2118,650,DEPT_CANCEL,137,900,355,9,SHORT
2119,750,DEPT_CANCEL,205,900,356,1,SHORT
2120,455,DEPT_SUPPORT,220,1000,408,9,EXCESSIVE
2121,1338,DEPT_MAIN,116,900,23,4,ACCEPTABLE
2122,120,DEPT_SALES,54,900,635,1,SHORT
2123,620,DEPT_SALES,207,1000,39,7,ACCEPTABLE
2124,988,DEPT_MAIN,210,900,87,6,SHORT
2125,896,DEPT_SALES,219,1000,314,6,ACCEPTABLE
2126,954,DEPT_SALES,156,1000,602,1,ACCEPTABLE
2127,155,DEPT_SALES,179,1200,53,4,EXCESSIVE
2128,418,DEPT_SALES,73,1000,498,6,SHORT
2129,1215,DEPT_MAIN,89,1200,517,5,ACCEPTABLE
2130,230,DEPT_MAIN,173,1000,174,4,ACCEPTABLE
2131,1299,DEPT_CANCEL,188,900,52,8,ACCEPTABLE
2132,68,DEPT_CANCEL,110,1200,139,4,ACCEPTABLE
2133,1082,DEPT_SALES,237,1000,435,4,ACCEPTABLE
2134,1447,DEPT_CANCEL,12,1000,384,5,SHORT
2135,1235,DEPT_SALES,57,1000,380,2,ACCEPTABLE
2136,574,DEPT_CANCEL,41,900,679,8,SHORT
2137,49,DEPT_CANCEL,69,1200,697,5,EXCESSIVE
2138,1258,DEPT_SUPPORT,178,1000,260,9,ACCEPTABLE
2139,174,DEPT_CANCEL,161,1000,2,1,EXCESSIVE
2140,1458,DEPT_SUPPORT,64,1200,81,5,ACCEPTABLE
2141,36,DEPT_CANCEL,42,900,438,8,ACCEPTABLE
2142,177,DEPT_SUPPORT,73,1000,149,4,EXCESSIVE
2143,154,DEPT_MAIN,24,1200,333,3,SHORT
2144,179,DEPT_CANCEL,104,1000,259,4,SHORT
2145,42,DEPT_SALES,191,900,194,7,SHORT
2146,101,DEPT_SUPPORT,152,1000,183,5,ACCEPTABLE
2147,254,DEPT_MAIN,243,900,233,9,SHORT
2148,1362,DEPT_MAIN,36,1000,344,3,ACCEPTABLE
2149,1200,DEPT_SUPPORT,84,1200,382,9,SHORT
2150,607,DEPT_SUPPORT,184,1200,72,4,ACCEPTABLE
2151,111,DEPT_SUPPORT,243,900,413,9,EXCESSIVE
2152,425,DEPT_SALES,220,1000,151,8,EXCESSIVE
2153,699,DEPT_CANCEL,45,1000,590,1,SHORT
2154,1225,DEPT_SUPPORT,237,1000,30,4,EXCESSIVE
2155,1416,DEPT_CANCEL,184,1200,435,5,EXCESSIVE
2156,1145,DEPT_MAIN,112,1000,571,7,ACCEPTABLE
2157,849,DEPT_CANCEL,27,900,616,8,ACCEPTABLE
2158,504,DEPT_CANCEL,110,1200,432,8,EXCESSIVE
2159,1452,DEPT_SUPPORT,136,1200,220,8,EXCESSIVE
2160,1224,DEPT_CANCEL,221,1200,216,6,EXCESSIVE
2161,608,DEPT_SUPPORT,195,1000,49,8,SHORT
2162,1231,DEPT_MAIN,77,1000,96,8,SHORT
2163,1019,DEPT_SUPPORT,143,900,537,1,SHORT
2164,266,DEPT_SALES,236,1200,590,1,SHORT
2165,1233,DEPT_CANCEL,81,1000,144,4,SHORT
2166,1366,DEPT_MAIN,90,1200,605,7,SHORT
2167,95,DEPT_SALES,228,900,685,2,ACCEPTABLE
2168,1219,DEPT_SALES,97,1000,50,5,SHORT
2169,198,DEPT_SALES,130,1000,285,7,EXCESSIVE
2170,88,DEPT_SALES,173,1000,408,1,EXCESSIVE
